"Ano";"Tipo de Emenda";"Autor da emenda";"Número da emenda";"Localidade do gasto (Regionalização)";"Função";"Subfunção";"Programa Orçamentário";"Ação Orçamentária";"Plano Orçamentário";"Código da emenda";"Valor empenhado";"Valor liquidado";"Valor pago";"Valor Restos a Pagar Inscritos";"Valor Restos a Pagar Cancelados";"Valor Restos a Pagar Pagos";
"2024";"Emenda Individual - Transferências Especiais";"JAYME CAMPOS";"0008";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202423760008";"34.317.425,00";"34.317.425,00";"34.317.425,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"FERNANDO FARIAS";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202442850001";"34.317.425,00";"34.317.425,00";"34.317.425,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"ELIZIANE GAMA";"0003";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202441390003";"34.317.425,00";"34.317.425,00";"34.317.425,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"GIORDANO";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202442210001";"34.500.000,00";"34.500.000,00";"34.500.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"MARCELO CASTRO";"0005";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202441830005";"34.617.425,00";"34.617.425,00";"34.617.425,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"CIRO NOGUEIRA";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202429000001";"34.634.850,00";"34.634.850,00";"34.634.850,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"EDUARDO DA FONTE";"0005";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202424560005";"34.771.585,00";"34.771.585,00";"34.771.585,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"DAVI ALCOLUMBRE";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202437870001";"34.815.000,00";"34.815.000,00";"34.815.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"JUSSARA LIMA";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202444960001";"34.817.425,00";"34.817.425,00";"34.817.425,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"MARCOS ROGERIO";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202492240001";"34.817.425,00";"34.817.425,00";"34.817.425,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"DAVI ALCOLUMBRE";"0002";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202437870002";"34.819.850,00";"34.819.850,00";"34.819.850,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"CIRO NOGUEIRA";"0002";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202429000002";"35.000.000,00";"35.000.000,00";"35.000.000,00";"0,00";"0,00";"0,00";
"2024";"Emenda de Bancada";"BANCADA DO MATO GROSSO DO SUL";"0010";"MATO GROSSO DO SUL (UF)";"Encargos especiais";"Outros encargos especiais";"2320 - MORADIA DIGNA";"00CW - SUBVENCAO ECONOMICA DESTINADA A AMPLIACAO DO ACESSO AO FINANCIAMENTO HABITACIONAL";"SUBVENCAO ECONOMICA DESTINADA A AMPLIACAO DO ACESSO AO FINANCIAMENTO HABITACIONAL - DESPESAS DIVERSAS";"202471130010";"35.000.000,00";"35.000.000,00";"34.938.312,50";"61.687,50";"0,00";"61.687,50";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ANGELO CORONEL";"0002";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202441790002";"35.400.000,00";"34.800.000,00";"34.800.000,00";"600.000,00";"0,00";"600.000,00";
"2024";"Emenda de Bancada";"BANCADA DE GOIAS";"0007";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202471100007";"35.896.183,00";"28.369.601,00";"28.369.601,00";"7.526.582,00";"0,00";"7.526.582,00";
"2024";"Emenda de Bancada";"BANCADA DO RIO GRANDE DO NORTE";"0003";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202471210003";"35.972.148,00";"35.865.100,00";"35.865.100,00";"107.048,00";"0,00";"107.048,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"ROGERIO CARVALHO";"0006";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202440950006";"36.468.246,00";"29.439.201,00";"29.439.201,00";"7.029.045,00";"0,00";"7.029.045,00";
"2024";"Emenda de Bancada";"BANCADA DO DISTRITO FEDERAL";"0003";"DISTRITO FEDERAL (UF)";"Educação";"Educação básica";"5111 - EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"20RP - APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA";"APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA - DESPESAS DIVERSAS";"202471080003";"36.500.000,00";"0,00";"0,00";"73.000.000,00";"0,00";"0,00";
"2024";"Emenda de Bancada";"BANCADA DE ALAGOAS";"0009";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202471030009";"36.807.700,00";"32.073.154,00";"32.073.154,00";"4.734.546,00";"0,00";"4.734.546,00";
"2024";"Emenda Individual - Transferências com Finalidade Definida";"AUGUSTA BRITO";"0002";"CEARÁ (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202442810002";"37.167.350,00";"37.134.850,00";"37.134.850,00";"32.500,00";"0,00";"32.500,00";
"2024";"Emenda de Bancada";"BANCADA DO AMAZONAS";"0012";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202471040012";"37.189.775,00";"28.812.094,00";"28.812.094,00";"8.377.681,00";"0,00";"8.377.681,00";
"2024";"Emenda de Bancada";"BANCADA DE GOIAS";"0002";"MÚLTIPLO";"Assistência social";"Assistência comunitária";"5131 - PROTECAO SOCIAL PELO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"219G - ESTRUTURACAO DA REDE DE SERVICOS E FORTALECIMENTO DA GESTAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS)";"ESTRUTURACAO DA REDE DE SERVICOS DO SISTEMA UNICO DE ASSISTENCIA SOCIAL (SUAS) - DESPESAS DIVERSAS";"202471100002";"37.673.223,00";"29.903.223,00";"29.903.223,00";"11.100.000,00";"0,00";"4.440.000,00";
"2024";"Emenda de Bancada";"BANCADA DO AMAPA";"0010";"AMAPÁ (UF)";"Desporto e lazer";"Desporto comunitário";"5126 - ESPORTE PARA A VIDA";"20JP - DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROGRAMAS, EVENTOS E PROJETOS DE ESPORTE AMADOR, EDUCACAO, LAZER E INCLUSAO SOCIAL";"DESENVOLVIMENTO DE ATIVIDADES E APOIO A PROGRAMAS E PROJETOS DE ESPORTE AMADOR, EDUCACAO, LAZER E INCLUSAO SOCIAL - DESPESAS DIVERSAS";"202471050010";"38.412.094,00";"0,00";"0,00";"76.824.188,00";"0,00";"0,00";
"2024";"Emenda de Bancada";"BANCADA DO RIO DE JANEIRO";"0004";"RIO DE JANEIRO (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20GK - FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO";"FOMENTO AS ACOES DE GRADUACAO, POS-GRADUACAO, ENSINO, PESQUISA E EXTENSAO - DESPESAS DIVERSAS";"202471200004";"39.168.105,00";"0,00";"0,00";"59.455.068,53";"0,00";"18.881.141,47";
"2024";"Emenda de Bancada";"BANCADA DE TOCANTINS";"0014";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202471280014";"39.260.470,00";"19.748.376,00";"19.748.376,00";"19.512.094,00";"0,00";"19.512.094,00";
"2024";"Emenda de Comissão";"COM. DE COMUNICACAO";"0002";"Nacional";"Comunicações";"Tecnologia da informação";"2305 - COMUNICACOES PARA INCLUSAO E TRANSFORMACAO";"20V8 - APOIO A INICIATIVAS E PROJETOS DE INCLUSAO DIGITAL";"APOIO A INICIATIVAS E PROJETOS DE INCLUSAO DIGITAL - DESPESAS DIVERSAS";"202450420002";"40.401.888,00";"0,00";"0,00";"80.803.776,00";"0,00";"0,00";
"2024";"Emenda de Bancada";"BANCADA DO AMAPA";"0006";"AMAPÁ (UF)";"Defesa nacional";"Assistência comunitária";"6111 - COOPERACAO DA DEFESA PARA O DESENVOLVIMENTO NACIONAL";"1211 - IMPLEMENTACAO DE INFRAESTRUTURA BASICA NOS MUNICIPIOS DA REGIAO DO CALHA NORTE";"IMPLEMENTACAO DE INFRAESTRUTURA BASICA NOS MUNICIPIOS DA REGIAO DO CALHA NORTE - DESPESAS DIVERSAS";"202471050006";"40.499.782,48";"0,00";"0,00";"80.247.907,47";"0,00";"751.657,49";
"2024";"Emenda de Bancada";"BANCADA DO RIO DE JANEIRO";"0008";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202471200008";"41.113.361,00";"41.113.361,00";"41.113.361,00";"0,00";"0,00";"0,00";
"2024";"Emenda de Bancada";"BANCADA DO RIO DE JANEIRO";"0007";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202471200007";"41.920.912,00";"40.720.912,00";"40.720.912,00";"1.200.000,00";"0,00";"1.200.000,00";
"2024";"Emenda de Bancada";"BANCADA DA PARAIBA";"0001";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202471160001";"42.132.168,00";"41.458.234,00";"41.458.234,00";"673.934,00";"0,00";"673.934,00";
"2024";"Emenda de Bancada";"BANCADA DE SERGIPE";"0002";"SERGIPE (UF)";"Encargos especiais";"Outros encargos especiais";"2320 - MORADIA DIGNA";"00CW - SUBVENCAO ECONOMICA DESTINADA A AMPLIACAO DO ACESSO AO FINANCIAMENTO HABITACIONAL";"SUBVENCAO ECONOMICA DESTINADA A AMPLIACAO DO ACESSO AO FINANCIAMENTO HABITACIONAL - DESPESAS DIVERSAS";"202471270002";"43.124.188,00";"43.124.188,00";"43.048.181,61";"76.006,39";"0,00";"76.006,39";
"2024";"Emenda de Bancada";"BANCADA DO PARANA";"0008";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202471170008";"43.437.432,00";"34.638.462,00";"34.638.462,00";"8.798.970,00";"0,00";"8.798.970,00";
"2024";"Emenda de Bancada";"BANCADA DE SANTA CATARINA";"0005";"MÚLTIPLO";"Agricultura";"Promoção da produção agropecuária";"1144 - AGROPECUARIA SUSTENTAVEL";"20ZV - FOMENTO AO SETOR AGROPECUARIO";"FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS";"202471260005";"43.646.423,00";"9.702.460,58";"9.574.829,31";"53.988.350,59";"30.912,91";"14.123.923,88";
"2024";"Emenda de Bancada";"BANCADA DO PARANA";"0006";"MÚLTIPLO";"Agricultura";"Promoção da produção agropecuária";"1144 - AGROPECUARIA SUSTENTAVEL";"20ZV - FOMENTO AO SETOR AGROPECUARIO";"FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS";"202471170006";"43.848.455,00";"711.387,59";"711.387,59";"79.006.207,59";"0,00";"7.267.927,23";
"2024";"Emenda de Bancada";"BANCADA DO RIO GRANDE DO SUL";"0005";"MÚLTIPLO";"Agricultura";"Promoção da produção agropecuária";"1144 - AGROPECUARIA SUSTENTAVEL";"20ZV - FOMENTO AO SETOR AGROPECUARIO";"FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS";"202471220005";"44.550.800,59";"27.496.155,80";"27.185.738,08";"22.434.030,58";"49.844,30";"12.246.250,14";
"2024";"Emenda de Bancada";"BANCADA DO AMAZONAS";"0001";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202471040001";"45.624.190,00";"45.624.190,00";"45.624.190,00";"0,00";"0,00";"0,00";
"2024";"Emenda de Bancada";"BANCADA DO PARANA";"0007";"PARANÁ (UF)";"Educação";"Educação básica";"5111 - EDUCACAO BASICA DEMOCRATICA, COM QUALIDADE E EQUIDADE";"0E53 - AQUISICAO DE VEICULOS PARA O TRANSPORTE ESCOLAR DA EDUCACAO BASICA - CAMINHO DA ESCOLA";"AQUISICAO DE VEICULOS PARA O TRANSPORTE ESCOLAR DA EDUCACAO BASICA - CAMINHO DA ESCOLA - DESPESAS DIVERSAS";"202471170007";"45.723.970,00";"0,00";"0,00";"48.541.984,00";"0,00";"42.905.956,00";
"2024";"Emenda de Bancada";"BANCADA DO PARANA";"0010";"PARANÁ (UF)";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202471170010";"46.406.585,00";"39.511.440,00";"39.511.440,00";"6.895.145,00";"0,00";"6.895.145,00";
"2024";"Emenda de Bancada";"BANCADA DO PARANA";"0014";"MÚLTIPLO";"Agricultura";"Promoção da produção agropecuária";"1144 - AGROPECUARIA SUSTENTAVEL";"20ZV - FOMENTO AO SETOR AGROPECUARIO";"FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS";"202471170014";"47.851.245,51";"5.775.628,31";"5.775.628,31";"77.259.914,73";"0,00";"6.891.319,67";
"2024";"Emenda de Bancada";"BANCADA DE SANTA CATARINA";"0008";"MÚLTIPLO";"Gestão ambiental";"Preservação e conservação ambiental";"2318 - GESTAO DE RISCOS E DE DESASTRES";"00T5 - APOIO A REALIZACAO DE ESTUDOS, PROJETOS E OBRAS DOS ENTES FEDERADOS PARA CONTENCAO OU AMORTECIMENTO DE CHEIAS E INUNDACOES E PARA CONTENCAO DE EROSOES MARINHAS E FLUVIAIS";"APOIO A REALIZACAO DE ESTUDOS, PROJETOS E OBRAS DOS ENTES FEDERADOS PARA CONTENCAO OU AMORTECIMENTO DE CHEIAS E INUNDACOES E PARA CONTENCAO DE EROSOES MARINHAS E FLUVIAIS - DESPESAS DIVERSAS";"202471260008";"48.358.320,00";"0,00";"0,00";"96.716.640,00";"0,00";"0,00";
"2024";"Emenda de Comissão";"COM. DA SAUDE";"0003";"MÚLTIPLO";"Saúde";"Múltiplo";"MU - Múltiplo";"MU - Múltiplo";"ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE - DESPESAS DIVERSAS";"202450410003";"50.204.982,56";"15.997.749,00";"15.997.749,00";"68.414.467,12";"0,00";"0,00";
"2024";"Emenda de Bancada";"BANCADA DE RONDONIA";"0011";"MÚLTIPLO";"Agricultura";"Promoção da produção agropecuária";"1144 - AGROPECUARIA SUSTENTAVEL";"20ZV - FOMENTO AO SETOR AGROPECUARIO";"FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS";"202471230011";"50.544.188,00";"8.608.763,56";"8.551.663,93";"48.993.243,07";"0,00";"34.991.805,07";
"2024";"Emenda de Bancada";"BANCADA DE RORAIMA";"0006";"MÚLTIPLO";"Agricultura";"Promoção da produção agropecuária";"1144 - AGROPECUARIA SUSTENTAVEL";"20ZV - FOMENTO AO SETOR AGROPECUARIO";"FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS";"202471240006";"51.174.188,00";"208.681,64";"180.701,03";"100.435.426,28";"0,00";"1.551.547,66";
"2024";"Emenda de Bancada";"BANCADA DO DISTRITO FEDERAL";"0011";"DISTRITO FEDERAL (UF)";"Educação";"Ensino superior";"5113 - EDUCACAO SUPERIOR: QUALIDADE, DEMOCRACIA, EQUIDADE E SUSTENTABILIDADE";"20RK - FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR";"FUNCIONAMENTO DE INSTITUICOES FEDERAIS DE ENSINO SUPERIOR - DESPESAS DIVERSAS";"202471080011";"52.072.094,00";"13.483.722,05";"11.274.718,60";"67.928.990,27";"0,00";"13.665.760,53";
"2024";"Emenda de Bancada";"BANCADA DE TOCANTINS";"0011";"TOCANTINS (UF)";"Urbanismo";"Múltiplo";"2317 - DESENVOLVIMENTO REGIONAL E ORDENAMENTO TERRITORIAL";"MU - Múltiplo";"APOIO A PROJETOS PARA DESENVOLVIMENTO REGIONAL - DESPESAS DIVERSAS";"202471280011";"52.674.190,00";"8.301.660,96";"7.949.768,49";"87.898.999,73";"0,00";"1.549.843,29";
"2024";"Emenda de Bancada";"BANCADA DO PARA";"0002";"MÚLTIPLO";"Saúde";"Atenção básica";"5119 - ATENCAO PRIMARIA A SAUDE";"2E89 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO PRIMARIA A SAUDE PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202471150002";"54.553.205,00";"51.146.226,00";"51.146.226,00";"3.406.979,00";"0,00";"3.406.979,00";
"2024";"Emenda de Bancada";"BANCADA DE ALAGOAS";"0005";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202471030005";"54.861.086,00";"20.000.000,00";"20.000.000,00";"34.861.086,00";"0,00";"34.861.086,00";
"2024";"Emenda de Bancada";"BANCADA DO MATO GROSSO DO SUL";"0007";"MÚLTIPLO";"Agricultura";"Promoção da produção agropecuária";"1144 - AGROPECUARIA SUSTENTAVEL";"20ZV - FOMENTO AO SETOR AGROPECUARIO";"FOMENTO AO SETOR AGROPECUARIO - DESPESAS DIVERSAS";"202471130007";"55.000.000,00";"1.891.878,31";"1.864.367,11";"105.660.632,89";"0,00";"610.632,89";
"2024";"Emenda de Comissão";"COM. CONST. JUSTICA E CIDADANIA";"0002";"MÚLTIPLO";"Saúde";"Assistência hospitalar e ambulatorial";"5118 - ATENCAO ESPECIALIZADA A SAUDE";"2E90 - INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS";"INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ASSISTENCIA HOSPITALAR E AMBULATORIAL PARA CUMPRIMENTO DE METAS - DESPESAS DIVERSAS";"202460030002";"57.827.186,00";"57.827.186,00";"57.827.186,00";"0,00";"0,00";"0,00";
